,Date,Text,Hashtags
9805,2022-04-04 07:20:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 14.42%. It was previously 14.39%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9806,2022-04-04 07:15:01+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.44%. It was previously 11.74%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9807,2022-04-04 07:15:01+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 18.89%. It was previously 14.42%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9808,2022-04-04 07:10:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 15.25%. It was previously 15.44%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9809,2022-04-04 07:10:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 18.66%. It was previously 18.89%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9810,2022-04-04 07:05:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.41%. It was previously 15.25%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9811,2022-04-04 07:05:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 18.85%. It was previously 18.66%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9812,2022-04-04 06:55:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 18.85%. It was previously 18.84%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9813,2022-04-04 06:55:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.41%. It was previously 15.4%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9814,2022-04-04 06:40:01+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 18.86%. It was previously 18.85%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9815,2022-04-04 06:35:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.42%. It was previously 15.41%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9816,2022-04-04 06:30:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 15.41%. It was previously 15.42%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9817,2022-04-04 06:30:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 18.85%. It was previously 18.86%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9818,2022-04-04 06:25:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 15.4%. It was previously 15.41%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9819,2022-04-04 06:25:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 18.84%. It was previously 18.85%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9820,2022-04-04 06:20:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 17.95%. It was previously 18.84%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9821,2022-04-04 06:20:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 14.66%. It was previously 15.4%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9822,2022-04-04 06:10:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 17.25%. It was previously 17.95%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9823,2022-04-04 06:10:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 14.08%. It was previously 14.66%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9824,2022-04-04 06:02:53+00:00,"🚀 #BORA and 9 Others,  🟢 10

🇰🇷 59.34억원
🇺🇸 $5,077,739
🇯🇵 ¥557,730,492
🇪🇺 €4,297,691
🇨🇳 32,780,491元

🎉Upflow volume Now, Upbit(Korea)
#BORA #BTC #ETC #VET #DOGE #LINK #ATOM #AAVE #TT #OMG https://t.co/7Tp2c9f9c4","['BORA', 'BORA', 'BTC', 'ETC', 'VET', 'DOGE', 'LINK', 'ATOM', 'AAVE', 'TT', 'OMG']"
9825,2022-04-04 06:00:01+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 17.17%. It was previously 17.25%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9826,2022-04-04 06:00:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 14.02%. It was previously 14.08%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9827,2022-04-04 05:55:02+00:00,#AAVE has a chart like I’ve RARELY seen and never in a coin this size. It’s going to pump. It’s going to be huge. #crypto #cryptotrading,"['AAVE', 'crypto', 'cryptotrading']"
9828,2022-04-04 05:55:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 17.16%. It was previously 17.17%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9829,2022-04-04 05:55:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 14.01%. It was previously 14.02%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9830,2022-04-04 05:50:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.84%. It was previously 14.01%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9831,2022-04-04 05:50:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 16.96%. It was previously 17.16%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9832,2022-04-04 05:45:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 16.98%. It was previously 16.96%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9833,2022-04-04 05:45:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 13.86%. It was previously 13.84%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9834,2022-04-04 05:43:19+00:00,BUY A DIP 50 USD (240.31) #aaveusdt [FUT] #AAVE $AAVE #cryptotrading #cryptocurrency https://t.co/EdZl2BKb3g,"['aaveusdt', 'AAVE', 'cryptotrading', 'cryptocurrency']"
9835,2022-04-04 05:40:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 17%. It was previously 16.98%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9836,2022-04-04 05:40:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 13.87%. It was previously 13.86%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9837,2022-04-04 05:37:00+00:00,"Top 5 #cryptocurrencies  to watch this week: #BTC , #VET , #THETA , #RUNE , #AAVE 

https://t.co/bSVUHYyiCg","['cryptocurrencies', 'BTC', 'VET', 'THETA', 'RUNE', 'AAVE']"
9838,2022-04-04 05:35:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 16.93%. It was previously 17%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9839,2022-04-04 05:35:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.82%. It was previously 13.87%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9840,2022-04-04 05:30:14+00:00,"✨ #AAVE 
💵 Current Price: 239.6 
📱 Look other coin infos with our app: https://t.co/vNpxF6rnmg https://t.co/0vmDWXYgbt",['AAVE']
9841,2022-04-04 05:30:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 17.55%. It was previously 16.93%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9842,2022-04-04 05:30:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 14.33%. It was previously 13.82%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9843,2022-04-04 05:29:23+00:00,"Aave 1-week activity: 
Price: $240 +40%
https://t.co/WOAgZE0llg $aave #aave https://t.co/LXeUA3f5WJ",['aave']
9844,2022-04-04 05:20:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.91%. It was previously 14.33%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9845,2022-04-04 05:20:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 17.04%. It was previously 17.55%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9846,2022-04-04 05:15:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.75%. It was previously 13.91%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9847,2022-04-04 05:15:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 16.85%. It was previously 17.04%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9848,2022-04-04 05:10:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 16.82%. It was previously 16.85%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9849,2022-04-04 05:10:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.73%. It was previously 13.75%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9850,2022-04-04 05:00:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 13.74%. It was previously 13.73%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9851,2022-04-04 05:00:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 16.84%. It was previously 16.82%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9852,2022-04-04 04:55:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 17.01%. It was previously 16.84%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9853,2022-04-04 04:55:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 13.88%. It was previously 13.74%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9854,2022-04-04 04:50:01+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 16.88%. It was previously 17.01%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9855,2022-04-04 04:50:01+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.78%. It was previously 13.88%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9856,2022-04-04 04:45:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.77%. It was previously 13.78%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9857,2022-04-04 04:40:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 13.79%. It was previously 13.77%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9858,2022-04-04 04:40:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 16.9%. It was previously 16.88%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9859,2022-04-04 04:35:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 17.32%. It was previously 16.9%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9860,2022-04-04 04:35:00+00:00,"↑ Aave V2 Deposit APY for DAI on Polygon is 1.18%. It was previously 1.17%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
9861,2022-04-04 04:35:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 14.14%. It was previously 13.79%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9862,2022-04-04 04:30:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 14.67%. It was previously 14.14%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9863,2022-04-04 04:30:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 17.96%. It was previously 17.32%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9864,2022-04-04 04:25:34+00:00,@chelsvva cancelled #aave #white,"['aave', 'white']"
9865,2022-04-04 04:25:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 17.44%. It was previously 17.96%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9866,2022-04-04 04:25:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 14.24%. It was previously 14.67%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9867,2022-04-04 04:15:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.32%. It was previously 14.24%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9868,2022-04-04 04:15:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 18.74%. It was previously 17.44%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9869,2022-04-04 04:10:01+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 19.03%. It was previously 18.74%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9870,2022-04-04 04:10:01+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.56%. It was previously 15.32%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9871,2022-04-04 04:09:09+00:00,"📊 Top DeFi Coins by Market Capitalization

$LUNA $STETH $DAI $LINK $UNI $CETH $GRT $RUNE $AAVE $OSMO $CAKE $MIM 

➡️ Follow @CoinPatrolCom 💙

#MarketCap #DeFi #DeFiCoins #Terra #LidoStakedEther #Dai #Chainlink #Uniswap #cETH #TheGraph #THORChain #Aave #Osmosis #PancakeSwap https://t.co/hcE9xTZORA","['MarketCap', 'DeFi', 'DeFiCoins', 'Terra', 'LidoStakedEther', 'Dai', 'Chainlink', 'Uniswap', 'cETH', 'TheGraph', 'THORChain', 'Aave', 'Osmosis', 'PancakeSwap']"
9872,2022-04-04 04:05:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 18.85%. It was previously 19.03%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9873,2022-04-04 04:05:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 15.41%. It was previously 15.56%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9874,2022-04-04 04:00:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 2.36%. It was previously 2.37%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
9875,2022-04-04 03:57:52+00:00,"Easily manage 500+ coins, including #ATOM, #AAVE, #DOT, #ETH, #BTC, and #CRO

Launch DeFi Wallet 👉 https://t.co/Qler4UfXzQ

🔑 Your Keys, Your Crypto

*https://t.co/vCNztATSCO DeFi Wallet Listings are separated from https://t.co/vCNztATSCO App and Exchange Listings.","['ATOM', 'AAVE', 'DOT', 'ETH', 'BTC', 'CRO']"
9876,2022-04-04 03:55:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.5%. It was previously 15.41%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9877,2022-04-04 03:55:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 18.96%. It was previously 18.85%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9878,2022-04-04 03:50:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.68%. It was previously 15.5%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9879,2022-04-04 03:50:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 19.17%. It was previously 18.96%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9880,2022-04-04 03:45:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 18.57%. It was previously 19.17%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9881,2022-04-04 03:45:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 15.17%. It was previously 15.68%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9882,2022-04-04 03:40:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.23%. It was previously 15.17%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9883,2022-04-04 03:40:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 18.63%. It was previously 18.57%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9884,2022-04-04 03:35:01+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.75%. It was previously 15.23%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9885,2022-04-04 03:35:01+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 19.26%. It was previously 18.63%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9886,2022-04-04 03:30:01+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.76%. It was previously 15.75%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9887,2022-04-04 03:30:01+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 19.28%. It was previously 19.26%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9888,2022-04-04 03:25:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 15.78%. It was previously 15.76%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9889,2022-04-04 03:25:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 19.29%. It was previously 19.28%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9890,2022-04-04 03:20:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 14.53%. It was previously 15.78%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9891,2022-04-04 03:20:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 17.78%. It was previously 19.29%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9892,2022-04-04 03:15:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 14.02%. It was previously 14.53%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9893,2022-04-04 03:15:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 17.18%. It was previously 17.78%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9894,2022-04-04 03:10:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 17.17%. It was previously 17.18%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9895,2022-04-04 03:05:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.8%. It was previously 14.02%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9896,2022-04-04 03:05:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 16.91%. It was previously 17.17%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9897,2022-04-04 03:05:00+00:00,"↓ Aave V2 Deposit APY for DAI on Polygon is 1.17%. It was previously 1.18%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
9898,2022-04-04 03:00:01+00:00,"Follow us to receive Premium Signals from Top Paid Channels for FREE!!
#Telcoin  #TEL #Aave  #AAVE #AxieInfinity  #AXS #Holo  #HOT #Illuvium  #ILV","['Telcoin', 'TEL', 'Aave', 'AAVE', 'AxieInfinity', 'AXS', 'Holo', 'HOT', 'Illuvium', 'ILV']"
9899,2022-04-04 03:00:01+00:00,"↑ Aave V2 Deposit APY for DAI on Polygon is 1.18%. It was previously 1.17%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
9900,2022-04-04 03:00:01+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 2.37%. It was previously 2.36%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
9901,2022-04-04 03:00:01+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.71%. It was previously 13.8%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9902,2022-04-04 03:00:01+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 16.8%. It was previously 16.91%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9903,2022-04-04 02:58:23+00:00,SELL [ Position Closed 0.91 % ] 25.2 of 25.2 USD [FUT] #aaveusdt #AAVE $AAVE #cryptotrading #cryptocurrency https://t.co/8eV5GasxUq,"['aaveusdt', 'AAVE', 'cryptotrading', 'cryptocurrency']"
9904,2022-04-04 02:55:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 16.55%. It was previously 16.8%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9905,2022-04-04 02:55:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 13.5%. It was previously 13.71%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
9906,2022-04-04 02:54:36+00:00,SELL [ Take Profit 0.75 % ] 25.2 of 50.4 USD [FUT] #aaveusdt #AAVE $AAVE [+50 3h ago] #cryptotrading #cryptocurrency https://t.co/zjoXs4Nwo1,"['aaveusdt', 'AAVE', 'cryptotrading', 'cryptocurrency']"
